Format Version,1.23,Take Name,Werikson_IC_Gesto_L_003,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2022-02-09 03.09.44.126 ,Total Frames in Take,1992,Total Exported Frames,1992,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Gesture:Head,Gesture:Head,Gesture:Head,Gesture:Left,Gesture:Left,Gesture:Left,Gesture:Right,Gesture:Right,Gesture:Right
,ID,"C8DFE60C8F6111EC6E30FC7E4D48E399","C8DFE60C8F6111EC6E30FC7E4D48E399","C8DFE60C8F6111EC6E30FC7E4D48E399","C8DFE60E8F6111EC6E30FC7E4D48E399","C8DFE60E8F6111EC6E30FC7E4D48E399","C8DFE60E8F6111EC6E30FC7E4D48E399","C8DFE6108F6111EC6E30FC7E4D48E399","C8DFE6108F6111EC6E30FC7E4D48E399","C8DFE6108F6111EC6E30FC7E4D48E399"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.153189,1.750378,-0.196442,0.406244,0.907069,-0.268816,-0.100952,0.898423,-0.311180
1,0.004167,0.153190,1.750385,-0.196416,0.406237,0.907062,-0.268773,-0.101069,0.898383,-0.311065
2,0.008333,0.153173,1.750387,-0.196393,0.406219,0.907063,-0.268721,-0.101114,0.898376,-0.311026
3,0.012500,0.153179,1.750389,-0.196370,0.406197,0.907060,-0.268658,-0.101163,0.898403,-0.310982
4,0.016667,0.152932,1.750400,-0.196343,0.406175,0.907054,-0.268605,-0.101199,0.898393,-0.310938
5,0.020833,0.153181,1.750387,-0.196315,0.406158,0.907054,-0.268556,-0.101154,0.898456,-0.310983
6,0.025000,0.153168,1.750384,-0.196291,0.406126,0.907066,-0.268497,-0.101192,0.898473,-0.310959
7,0.029167,0.152686,1.750254,-0.195993,0.406109,0.907054,-0.268450,-0.101209,0.898457,-0.310785
8,0.033333,0.152428,1.750274,-0.195949,0.406083,0.908456,-0.271499,-0.101420,0.898254,-0.310591
9,0.037500,0.152419,1.750274,-0.195930,0.406058,0.908461,-0.271465,-0.101376,0.898467,-0.310618
10,0.041667,0.152409,1.750264,-0.195900,0.406026,0.908475,-0.271410,-0.101396,0.898476,-0.310599
11,0.045833,0.152416,1.750265,-0.195882,0.406011,0.908473,-0.271382,-0.101411,0.898462,-0.310589
12,0.050000,0.152400,1.750274,-0.195862,0.405958,0.908480,-0.271329,-0.101487,0.898264,-0.310509
13,0.054167,0.152388,1.750275,-0.195845,0.405937,0.908469,-0.271279,-0.101497,0.898275,-0.310490
14,0.058333,0.152375,1.750274,-0.195822,0.405906,0.908468,-0.271244,-0.101507,0.898270,-0.310480
15,0.062500,0.152377,1.750275,-0.195805,0.405877,0.908465,-0.271212,-0.101430,0.898333,-0.310518
16,0.066667,0.152368,1.750286,-0.195770,0.405741,0.908581,-0.271223,-0.101387,0.898267,-0.310581
17,0.070833,0.152314,1.750299,-0.195589,0.405811,0.908460,-0.271147,-0.101505,0.898284,-0.310474
18,0.075000,0.152315,1.750301,-0.195575,0.405665,0.908575,-0.271172,-0.101422,0.898474,-0.310526
19,0.079167,0.152328,1.750297,-0.195547,0.405357,0.908050,-0.270617,-0.101425,0.898336,-0.310522
20,0.083333,0.152316,1.750305,-0.195525,0.405327,0.908045,-0.270606,-0.101546,0.898243,-0.310548
21,0.087500,0.152291,1.750307,-0.195497,0.405275,0.908040,-0.270560,-0.101264,0.898478,-0.310661
22,0.091667,0.152272,1.750319,-0.195477,0.405241,0.908033,-0.270538,-0.101370,0.898330,-0.310549
23,0.095833,0.152272,1.750312,-0.195462,0.405212,0.908035,-0.270512,-0.101338,0.898474,-0.310561
24,0.100000,0.152269,1.750323,-0.195445,0.405169,0.908027,-0.270493,-0.101189,0.898468,-0.310701
25,0.104167,0.152261,1.750320,-0.195412,0.405121,0.908028,-0.270458,-0.101168,0.898461,-0.310713
26,0.108333,0.152276,1.750320,-0.195406,0.405076,0.908012,-0.270436,-0.101204,0.898421,-0.310801
27,0.112500,0.152256,1.750316,-0.195387,0.405044,0.908019,-0.270420,-0.101157,0.898398,-0.310812
