Format Version,1.23,Take Name,Werikson_IC_Gesto_K_002,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2022-02-09 03.05.48.220 ,Total Frames in Take,1496,Total Exported Frames,1496,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Gesture:Head,Gesture:Head,Gesture:Head,Gesture:Left,Gesture:Left,Gesture:Left,Gesture:Right,Gesture:Right,Gesture:Right
,ID,"D209E8548F6211EC6E30FC7E4D48E399","D209E8548F6211EC6E30FC7E4D48E399","D209E8548F6211EC6E30FC7E4D48E399","D209E8568F6211EC6E30FC7E4D48E399","D209E8568F6211EC6E30FC7E4D48E399","D209E8568F6211EC6E30FC7E4D48E399","D209E8588F6211EC6E30FC7E4D48E399","D209E8588F6211EC6E30FC7E4D48E399","D209E8588F6211EC6E30FC7E4D48E399"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.192673,1.761577,-0.319857,0.454507,0.927336,-0.377299,-0.125357,0.899003,-0.426401
1,0.004167,0.192652,1.761580,-0.319900,0.454500,0.927347,-0.377273,-0.125353,0.899009,-0.426451
2,0.008333,0.192633,1.761596,-0.319941,0.454498,0.927364,-0.377257,-0.125347,0.899005,-0.426498
3,0.012500,0.192615,1.761600,-0.319996,0.454490,0.927363,-0.377232,-0.125335,0.898984,-0.426561
4,0.016667,0.192602,1.761613,-0.320058,0.454495,0.927382,-0.377209,-0.125326,0.898983,-0.426601
5,0.020833,0.192596,1.761611,-0.320113,0.454437,0.927244,-0.377355,-0.125325,0.898987,-0.426635
6,0.025000,0.192567,1.761621,-0.320162,0.454438,0.927244,-0.377326,-0.125316,0.898971,-0.426688
7,0.029167,0.192797,1.761601,-0.320460,0.454447,0.927249,-0.377303,-0.125808,0.900306,-0.427489
8,0.033333,0.192770,1.761597,-0.320519,0.454434,0.927248,-0.377272,-0.125313,0.898950,-0.426776
9,0.037500,0.192743,1.761608,-0.320565,0.454436,0.927244,-0.377255,-0.125299,0.898944,-0.426814
10,0.041667,0.192759,1.761610,-0.320610,0.454434,0.927249,-0.377215,-0.125782,0.900273,-0.427612
11,0.045833,0.190798,1.761071,-0.320551,0.454433,0.927251,-0.377184,-0.125303,0.898937,-0.426866
12,0.050000,0.190357,1.761550,-0.319976,0.454424,0.927242,-0.377152,-0.125774,0.900270,-0.427673
13,0.054167,0.190342,1.761543,-0.320035,0.454430,0.927365,-0.377254,-0.125762,0.900264,-0.427687
14,0.058333,0.190325,1.761552,-0.320079,0.454423,0.927361,-0.377212,-0.125773,0.900256,-0.427710
15,0.062500,0.190313,1.761556,-0.320134,0.454418,0.927359,-0.377180,-0.125279,0.898906,-0.426972
16,0.066667,0.190287,1.761556,-0.320165,0.454415,0.927343,-0.377139,-0.125755,0.900237,-0.427763
17,0.070833,0.190279,1.761567,-0.320221,0.454400,0.927333,-0.377103,-0.125748,0.900233,-0.427777
18,0.075000,0.190281,1.761567,-0.320284,0.454388,0.927325,-0.377057,-0.125728,0.900209,-0.427799
19,0.079167,0.190237,1.761561,-0.320330,0.454381,0.927315,-0.377016,-0.125738,0.900209,-0.427818
20,0.083333,0.190224,1.761560,-0.320366,0.454360,0.927306,-0.376970,-0.125729,0.900197,-0.427826
21,0.087500,0.190214,1.761559,-0.320430,0.454344,0.927283,-0.376925,-0.125738,0.900193,-0.427823
22,0.091667,0.190207,1.761561,-0.320483,0.454333,0.927279,-0.376866,-0.125729,0.900189,-0.427834
23,0.095833,0.190173,1.761569,-0.320514,0.454306,0.927262,-0.376828,-0.125726,0.900178,-0.427850
24,0.100000,0.190127,1.762246,-0.321063,0.454288,0.927248,-0.376776,-0.125730,0.900171,-0.427838
25,0.104167,0.190092,1.762251,-0.321118,0.454264,0.927246,-0.376724,-0.125726,0.900153,-0.427840
26,0.108333,0.190065,1.762259,-0.321156,0.454241,0.927222,-0.376669,-0.125722,0.900133,-0.427837
27,0.112500,0.190049,1.762247,-0.321222,0.454221,0.927216,-0.376605,-0.125720,0.900137,-0.427846
28,0.116667,0.190049,1.762238,-0.321248,0.454188,0.927205,-0.376557,-0.125707,0.900110,-0.427837
29,0.120833,0.190893,1.762394,-0.321644,0.454153,0.927182,-0.376506,-0.125721,0.900112,-0.427833
30,0.125000,0.190875,1.762402,-0.321695,0.454129,0.927184,-0.376441,-0.125711,0.900091,-0.427823
31,0.129167,0.190824,1.762394,-0.321734,0.454085,0.927163,-0.376388,-0.125716,0.900092,-0.427808
32,0.133333,0.190826,1.762410,-0.321800,0.454049,0.927156,-0.376330,-0.125715,0.900074,-0.427804
33,0.137500,0.190785,1.762407,-0.321846,0.453844,0.926733,-0.376129,-0.125718,0.900070,-0.427795
34,0.141667,0.190783,1.762413,-0.321884,0.453806,0.926721,-0.376062,-0.125252,0.898728,-0.426993
35,0.145833,0.190772,1.762405,-0.321932,0.453604,0.926817,-0.375652,-0.125234,0.898714,-0.426989
36,0.150000,0.190740,1.762402,-0.321979,0.453624,0.926753,-0.375699,-0.125233,0.898700,-0.426973
37,0.154167,0.190789,1.762384,-0.322201,0.453588,0.926741,-0.375637,-0.125716,0.900016,-0.427758
38,0.158333,0.190920,1.762305,-0.322367,0.453536,0.926738,-0.375568,-0.125244,0.898687,-0.426966
39,0.162500,0.190931,1.762314,-0.322424,0.453462,0.927057,-0.375057,-0.125244,0.898679,-0.426938
40,0.166667,0.190880,1.762312,-0.322459,0.453354,0.927065,-0.374954,-0.125241,0.898669,-0.426923
41,0.170833,0.190882,1.762313,-0.322509,0.453357,0.927037,-0.374920,-0.125244,0.898658,-0.426912
42,0.175000,0.189621,1.762266,-0.321352,0.453313,0.927028,-0.374848,-0.125249,0.898659,-0.426899
43,0.179167,0.190827,1.762333,-0.322594,0.453213,0.927044,-0.374734,-0.125242,0.898648,-0.426880
