Format Version,1.23,Take Name,Werikson_IC_Gesto_J_002,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2022-02-09 03.01.01.590 ,Total Frames in Take,1424,Total Exported Frames,1396,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Gesture:Head,Gesture:Head,Gesture:Head,Gesture:Left,Gesture:Left,Gesture:Left,Gesture:Right,Gesture:Right,Gesture:Right
,ID,"D94C54F1959511EC6E30FC7E4D48E999","D94C54F1959511EC6E30FC7E4D48E999","D94C54F1959511EC6E30FC7E4D48E999","D94C54F3959511EC6E30FC7E4D48E999","D94C54F3959511EC6E30FC7E4D48E999","D94C54F3959511EC6E30FC7E4D48E999","D94C54F5959511EC6E30FC7E4D48E999","D94C54F5959511EC6E30FC7E4D48E999","D94C54F5959511EC6E30FC7E4D48E999"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
28,0.116667,0.104719,1.747021,-0.180423,0.363900,0.909615,-0.259713,-0.169556,0.897323,-0.255630
29,0.120833,0.104724,1.747022,-0.180411,0.363918,0.909617,-0.259748,-0.169602,0.897351,-0.255629
30,0.125000,0.104746,1.747019,-0.180420,0.364046,0.908454,-0.260927,-0.169650,0.897370,-0.255630
31,0.129167,0.104747,1.747026,-0.180416,0.363943,0.909590,-0.259818,-0.169690,0.897375,-0.255627
32,0.133333,0.104767,1.747020,-0.180419,0.364087,0.908440,-0.260985,-0.169746,0.897406,-0.255625
33,0.137500,0.104793,1.747020,-0.180422,0.364077,0.909494,-0.259908,-0.169791,0.897413,-0.255630
34,0.141667,0.104805,1.747013,-0.180408,0.364132,0.908436,-0.261036,-0.169837,0.897428,-0.255626
35,0.145833,0.104801,1.747009,-0.180409,0.364114,0.909490,-0.259977,-0.169898,0.897438,-0.255632
36,0.150000,0.104809,1.747001,-0.180404,0.364142,0.909481,-0.260005,-0.170050,0.897477,-0.255613
37,0.154167,0.104843,1.747010,-0.180409,0.364248,0.909501,-0.260125,-0.170106,0.897492,-0.255613
38,0.158333,0.104848,1.747012,-0.180397,0.364183,0.909474,-0.260071,-0.170157,0.897512,-0.255611
39,0.162500,0.104861,1.747016,-0.180397,0.364205,0.909455,-0.260103,-0.170210,0.897518,-0.255616
40,0.166667,0.105180,1.746980,-0.180639,0.364319,0.909481,-0.260231,-0.170270,0.897530,-0.255623
41,0.170833,0.105227,1.746976,-0.180649,0.364354,0.909476,-0.260262,-0.170320,0.897551,-0.255629
42,0.175000,0.105249,1.746975,-0.180645,0.364361,0.909463,-0.260303,-0.170382,0.897565,-0.255636
43,0.179167,0.105256,1.746971,-0.180632,0.364398,0.909454,-0.260346,-0.170440,0.897571,-0.255640
44,0.183333,0.105274,1.746979,-0.180633,0.364426,0.909459,-0.260371,-0.170701,0.897638,-0.255534
45,0.187500,0.105205,1.747055,-0.180523,0.364447,0.909437,-0.260413,-0.170662,0.897610,-0.255670
46,0.191667,0.105316,1.746975,-0.180628,0.364475,0.909451,-0.260451,-0.170818,0.897667,-0.255552
47,0.195833,0.105313,1.746978,-0.180632,0.364509,0.909437,-0.260482,-0.170876,0.897678,-0.255550
48,0.200000,0.105330,1.746969,-0.180633,0.364533,0.909436,-0.260516,-0.170941,0.897694,-0.255550
49,0.204167,0.105355,1.746958,-0.180639,0.364559,0.909413,-0.260555,-0.171004,0.897715,-0.255550
50,0.208333,0.105307,1.747045,-0.180510,0.364586,0.909408,-0.260592,-0.171066,0.897723,-0.255566
51,0.212500,0.105400,1.746962,-0.180621,0.364615,0.909412,-0.260633,-0.171136,0.897757,-0.255569
52,0.216667,0.105333,1.747043,-0.180522,0.364643,0.909404,-0.260664,-0.171192,0.897767,-0.255578
53,0.220833,0.105338,1.747027,-0.180518,0.364677,0.909402,-0.260702,-0.171261,0.897789,-0.255577
54,0.225000,0.105375,1.747030,-0.180528,0.364707,0.909401,-0.260736,-0.171330,0.897812,-0.255581
55,0.229167,0.105394,1.747035,-0.180529,0.364735,0.909387,-0.260777,-0.171388,0.897829,-0.255580
56,0.233333,0.105421,1.747029,-0.180526,0.364769,0.909385,-0.260816,-0.171446,0.897497,-0.255414
57,0.237500,0.105427,1.747035,-0.180519,0.364793,0.909376,-0.260846,-0.171661,0.897571,-0.255397
58,0.241667,0.105445,1.747039,-0.180518,0.364798,0.908938,-0.261295,-0.171682,0.897791,-0.255473
59,0.245833,0.105457,1.747022,-0.180524,0.364838,0.908940,-0.261336,-0.171795,0.897609,-0.255413
60,0.250000,0.105491,1.747039,-0.180539,0.364866,0.908933,-0.261374,-0.171862,0.897632,-0.255418
61,0.254167,0.105517,1.747037,-0.180539,0.364897,0.908937,-0.261407,-0.171931,0.897653,-0.255423
62,0.258333,0.105513,1.747027,-0.180529,0.365052,0.908799,-0.261805,-0.171996,0.897673,-0.255430
63,0.262500,0.105544,1.747039,-0.180541,0.365081,0.908805,-0.261839,-0.172076,0.897702,-0.255435
64,0.266667,0.105538,1.747031,-0.180529,0.365106,0.908796,-0.261875,-0.172122,0.897898,-0.255346
65,0.270833,0.105575,1.747033,-0.180547,0.365140,0.908798,-0.261905,-0.172216,0.897729,-0.255452
66,0.275000,0.105840,1.747025,-0.180564,0.365178,0.908802,-0.261943,-0.172292,0.897755,-0.255451
67,0.279167,0.105875,1.747026,-0.180569,0.365205,0.908802,-0.261980,-0.172349,0.897960,-0.255353
68,0.283333,0.105883,1.747012,-0.180564,0.365234,0.908795,-0.262011,-0.172424,0.897977,-0.255364
69,0.287500,0.105624,1.747034,-0.180541,0.365267,0.908795,-0.262056,-0.172511,0.897819,-0.255493
70,0.291667,0.105921,1.747023,-0.180565,0.365305,0.908805,-0.262082,-0.172666,0.898008,-0.255604
71,0.295833,0.105937,1.747010,-0.180564,0.365334,0.908796,-0.262122,-0.172645,0.897850,-0.255514
72,0.300000,0.105949,1.747011,-0.180564,0.365364,0.908799,-0.262150,-0.173080,0.899011,-0.256435
73,0.304167,0.105960,1.747013,-0.180553,0.365404,0.908791,-0.262183,-0.173156,0.899029,-0.256454
74,0.308333,0.105971,1.747009,-0.180561,0.365432,0.908786,-0.262217,-0.173214,0.899044,-0.256457
75,0.312500,0.105998,1.747018,-0.180554,0.365479,0.908794,-0.262258,-0.173098,0.898219,-0.255915
76,0.316667,0.106010,1.747025,-0.180555,0.365507,0.908790,-0.262293,-0.173434,0.899097,-0.256486
77,0.320833,0.106023,1.747008,-0.180552,0.365447,0.908872,-0.262169,-0.173229,0.898257,-0.255954
78,0.325000,0.106043,1.747014,-0.180552,0.365481,0.908866,-0.262208,-0.173300,0.898280,-0.255959
79,0.329167,0.106052,1.747020,-0.180542,0.365528,0.908859,-0.262251,-0.173357,0.898283,-0.255980
80,0.333333,0.106111,1.747116,-0.180640,0.365555,0.908860,-0.262283,-0.173433,0.898295,-0.255997
81,0.337500,0.106121,1.747125,-0.180627,0.365593,0.908853,-0.262317,-0.173488,0.898308,-0.256018
82,0.341667,0.106141,1.747122,-0.180645,0.365624,0.908845,-0.262361,-0.173564,0.898324,-0.256041
83,0.345833,0.106166,1.747127,-0.180626,0.365654,0.908839,-0.262390,-0.173757,0.898381,-0.256049
84,0.350000,0.106167,1.747131,-0.180625,0.365689,0.908832,-0.262430,-0.174306,0.899514,-0.256923
85,0.354167,0.106150,1.746992,-0.180303,0.365722,0.908825,-0.262467,-0.174369,0.899530,-0.256948
86,0.358333,0.106143,1.747006,-0.180532,0.365755,0.908817,-0.262505,-0.174435,0.899536,-0.256962
87,0.362500,0.106169,1.746985,-0.180313,0.365793,0.908807,-0.262538,-0.174485,0.899550,-0.256991
88,0.366667,0.106243,1.747137,-0.180636,0.365823,0.908794,-0.262571,-0.174552,0.899554,-0.257015
89,0.370833,0.106255,1.747127,-0.180626,0.365860,0.908786,-0.262612,-0.174602,0.899558,-0.257045
90,0.375000,0.106234,1.746995,-0.180318,0.365885,0.908779,-0.262649,-0.174660,0.899574,-0.257068
91,0.379167,0.106234,1.747000,-0.180307,0.365926,0.908768,-0.262676,-0.174707,0.899569,-0.257092
92,0.383333,0.106261,1.747004,-0.180308,0.365955,0.908768,-0.262717,-0.174759,0.899573,-0.257123
93,0.387500,0.106264,1.746996,-0.180305,0.365978,0.908750,-0.262746,-0.174805,0.899577,-0.257143
94,0.391667,0.106292,1.746995,-0.180307,0.366009,0.908742,-0.262785,-0.174851,0.899583,-0.257168
95,0.395833,0.106288,1.747013,-0.180297,0.366037,0.908729,-0.262811,-0.174897,0.899582,-0.257199
96,0.400000,0.106319,1.747018,-0.180316,0.366068,0.908720,-0.262839,-0.174939,0.899583,-0.257224
97,0.404167,0.106345,1.747017,-0.180305,0.366088,0.908708,-0.262878,-0.174970,0.899580,-0.257265
98,0.408333,0.106345,1.747011,-0.180311,0.366184,0.908890,-0.262700,-0.175018,0.899583,-0.257292
99,0.412500,0.106343,1.747012,-0.180312,0.366306,0.908905,-0.262809,-0.175066,0.899526,-0.257249
100,0.416667,0.106382,1.747020,-0.180303,0.366417,0.908908,-0.262758,-0.175105,0.899526,-0.257287
101,0.420833,0.106398,1.747016,-0.180295,0.366349,0.908875,-0.262880,-0.175121,0.899521,-0.257318
102,0.425000,0.106428,1.747012,-0.180297,0.366552,0.908916,-0.262904,-0.175149,0.899512,-0.257354
103,0.429167,0.106425,1.747017,-0.180292,0.366562,0.908900,-0.262928,-0.175167,0.899511,-0.257377
104,0.433333,0.106434,1.747007,-0.180296,0.366586,0.908893,-0.262952,-0.175190,0.899507,-0.257410
105,0.437500,0.106450,1.747027,-0.180285,0.366421,0.908841,-0.262990,-0.175201,0.899503,-0.257447
106,0.441667,0.106475,1.747018,-0.180277,0.366650,0.908845,-0.263203,-0.175220,0.899498,-0.257471
107,0.445833,0.106478,1.747011,-0.180270,0.366630,0.908863,-0.263040,-0.175225,0.899496,-0.257499
108,0.450000,0.106501,1.747014,-0.180270,0.366679,0.908825,-0.263257,-0.175236,0.899489,-0.257538
109,0.454167,0.106512,1.747022,-0.180261,0.366689,0.908815,-0.263281,-0.174919,0.898475,-0.256905
110,0.458333,0.106514,1.747025,-0.180264,0.366698,0.908807,-0.263305,-0.175240,0.899479,-0.257598
111,0.462500,0.106531,1.747018,-0.180245,0.366709,0.908814,-0.263322,-0.174913,0.898454,-0.256957
112,0.466667,0.106544,1.747018,-0.180231,0.366714,0.908801,-0.263338,-0.174911,0.898442,-0.256993
113,0.470833,0.106549,1.747022,-0.180231,0.366711,0.908796,-0.263361,-0.174906,0.898434,-0.257032
114,0.475000,0.106560,1.747024,-0.180232,0.366718,0.908791,-0.263378,-0.175221,0.899437,-0.257727
115,0.479167,0.106581,1.747029,-0.180212,0.366723,0.908789,-0.263407,-0.174835,0.898356,-0.257071
116,0.483333,0.106580,1.747019,-0.180204,0.366732,0.908787,-0.263423,-0.174827,0.898345,-0.257106
117,0.487500,0.106599,1.747020,-0.180189,0.366737,0.908796,-0.263443,-0.174864,0.898396,-0.257170
118,0.491667,0.106605,1.747025,-0.180182,0.366731,0.908788,-0.263463,-0.174812,0.898336,-0.257168
119,0.495833,0.106618,1.747015,-0.180172,0.366732,0.908791,-0.263477,-0.174786,0.898333,-0.257208
120,0.500000,0.106610,1.747020,-0.180142,0.366737,0.908799,-0.263482,-0.174770,0.898326,-0.257247
121,0.504167,0.106634,1.747011,-0.180141,0.366729,0.908793,-0.263510,-0.174758,0.898326,-0.257278
122,0.508333,0.106635,1.747022,-0.180127,0.366886,0.907545,-0.264739,-0.174737,0.898315,-0.257311
123,0.512500,0.106632,1.747012,-0.180104,0.366714,0.908698,-0.263405,-0.174711,0.898312,-0.257347
124,0.516667,0.106637,1.747011,-0.180078,0.366719,0.908815,-0.263544,-0.174688,0.898301,-0.257382
125,0.520833,0.106641,1.747013,-0.180066,0.366706,0.908806,-0.263556,-0.174666,0.898308,-0.257416
126,0.525000,0.106649,1.747004,-0.180054,0.366697,0.908814,-0.263572,-0.174651,0.898298,-0.257457
127,0.529167,0.106666,1.747002,-0.180034,0.366680,0.908812,-0.263584,-0.174617,0.898292,-0.257488
128,0.533333,0.106671,1.746989,-0.180011,0.366488,0.908774,-0.263585,-0.174589,0.898281,-0.257524
129,0.537500,0.106668,1.746989,-0.179998,0.366484,0.908703,-0.263793,-0.174561,0.898273,-0.257550
130,0.541667,0.106681,1.746972,-0.179984,0.366289,0.908671,-0.263807,-0.174528,0.898256,-0.257591
131,0.545833,0.106685,1.746963,-0.179963,0.366270,0.908674,-0.263805,-0.174417,0.898242,-0.257603
132,0.550000,0.106682,1.746957,-0.179942,0.366253,0.908667,-0.263813,-0.174396,0.898106,-0.257749
133,0.554167,0.106685,1.746946,-0.179910,0.366245,0.908674,-0.263819,-0.174375,0.898099,-0.257791
134,0.558333,0.106659,1.746958,-0.179692,0.366220,0.908677,-0.263823,-0.174393,0.898246,-0.257661
135,0.562500,0.106821,1.746755,-0.179606,0.366205,0.908676,-0.263833,-0.174424,0.898136,-0.257711
136,0.566667,0.106810,1.746731,-0.179581,0.366274,0.908592,-0.263990,-0.174394,0.898123,-0.257732
137,0.570833,0.106827,1.746719,-0.179557,0.366181,0.908677,-0.263850,-0.174306,0.897944,-0.257908
138,0.575000,0.106829,1.746718,-0.179534,0.366169,0.908690,-0.263852,-0.174266,0.897920,-0.257953
139,0.579167,0.106824,1.746695,-0.179510,0.366230,0.908610,-0.264001,-0.174182,0.898021,-0.257959
140,0.583333,0.107391,1.746399,-0.178973,0.366209,0.908614,-0.264012,-0.174212,0.897901,-0.257996
141,0.587500,0.106804,1.746673,-0.179462,0.366195,0.908616,-0.264031,-0.174170,0.897880,-0.258028
142,0.591667,0.107246,1.746580,-0.179096,0.366185,0.908621,-0.264038,-0.174146,0.897857,-0.258057
143,0.595833,0.107255,1.746564,-0.179069,0.366175,0.908628,-0.264046,-0.174118,0.897838,-0.258081
144,0.600000,0.107237,1.746544,-0.179037,0.366157,0.908627,-0.264056,-0.174102,0.897821,-0.258110
145,0.604167,0.107237,1.746538,-0.179011,0.366142,0.908641,-0.264061,-0.174069,0.897802,-0.258140
146,0.608333,0.107221,1.746513,-0.178987,0.366134,0.908644,-0.264065,-0.174051,0.897777,-0.258179
147,0.612500,0.107217,1.746509,-0.178961,0.366116,0.908633,-0.264074,-0.174033,0.897770,-0.258195
148,0.616667,0.107220,1.746492,-0.178946,0.366105,0.908642,-0.264085,-0.173995,0.897837,-0.258482
149,0.620833,0.107205,1.746482,-0.178928,0.366088,0.908646,-0.264101,-0.173971,0.897823,-0.258513
150,0.625000,0.107198,1.746478,-0.178904,0.366073,0.908659,-0.264107,-0.173966,0.897805,-0.258537
151,0.629167,0.107205,1.746454,-0.178875,0.366068,0.908668,-0.264115,-0.173945,0.897787,-0.258563
152,0.633333,0.107186,1.746455,-0.178857,0.366047,0.908876,-0.264261,-0.173921,0.897773,-0.258605
153,0.637500,0.107176,1.746438,-0.178830,0.366039,0.908883,-0.264274,-0.173906,0.897755,-0.258618
154,0.641667,0.107159,1.746423,-0.178815,0.366023,0.908890,-0.264290,-0.173894,0.897754,-0.258648
155,0.645833,0.107144,1.746417,-0.178796,0.366018,0.908898,-0.264300,-0.173830,0.897842,-0.258667
156,0.650000,0.107344,1.746199,-0.178885,0.366016,0.908899,-0.264315,-0.173873,0.897722,-0.258699
157,0.654167,0.107128,1.746395,-0.178771,0.366010,0.908912,-0.264328,-0.173808,0.897816,-0.258713
158,0.658333,0.107124,1.746387,-0.178741,0.366018,0.908913,-0.264348,-0.173853,0.897705,-0.258747
159,0.662500,0.107097,1.746380,-0.178729,0.366004,0.908913,-0.264354,-0.173782,0.897794,-0.258768
160,0.666667,0.107082,1.746367,-0.178709,0.365999,0.908919,-0.264365,-0.173846,0.897674,-0.258792
161,0.670833,0.106733,1.746381,-0.178457,0.366003,0.908930,-0.264387,-0.173781,0.897764,-0.258823
162,0.675000,0.107039,1.746356,-0.178680,0.366006,0.908924,-0.264395,-0.173740,0.897614,-0.258960
163,0.679167,0.106699,1.746380,-0.178421,0.365925,0.909011,-0.264267,-0.173688,0.897703,-0.258978
164,0.683333,0.106661,1.746366,-0.178403,0.365934,0.909024,-0.264282,-0.173733,0.897593,-0.259009
165,0.687500,0.106652,1.746360,-0.178393,0.365943,0.909027,-0.264304,-0.173742,0.897581,-0.259038
166,0.691667,0.106615,1.746346,-0.178371,0.365947,0.909035,-0.264321,-0.173746,0.897571,-0.259054
167,0.695833,0.106601,1.746344,-0.178358,0.365948,0.908917,-0.264226,-0.173742,0.897564,-0.259086
168,0.700000,0.106586,1.746325,-0.178358,0.365956,0.908916,-0.264242,-0.173753,0.897551,-0.259109
169,0.704167,0.106547,1.746333,-0.178338,0.365975,0.908923,-0.264263,-0.173755,0.897550,-0.259130
170,0.708333,0.106527,1.746337,-0.178319,0.365990,0.908937,-0.264277,-0.173772,0.897554,-0.259158
171,0.712500,0.106496,1.746330,-0.178322,0.366011,0.908943,-0.264309,-0.173786,0.897542,-0.259185
172,0.716667,0.106452,1.746324,-0.178314,0.366028,0.908951,-0.264315,-0.173806,0.897533,-0.259214
173,0.720833,0.106437,1.746316,-0.178307,0.366046,0.908953,-0.264343,-0.173828,0.897535,-0.259241
174,0.725000,0.106402,1.746325,-0.178281,0.366068,0.908949,-0.264367,-0.173842,0.897522,-0.259253
175,0.729167,0.106382,1.746309,-0.178289,0.366082,0.908955,-0.264391,-0.173867,0.897533,-0.259285
176,0.733333,0.106354,1.746298,-0.178283,0.366114,0.908962,-0.264405,-0.173892,0.897530,-0.259306
177,0.737500,0.106313,1.746309,-0.178261,0.366141,0.908956,-0.264425,-0.173911,0.897529,-0.259329
178,0.741667,0.106297,1.746291,-0.178265,0.366163,0.908964,-0.264447,-0.173972,0.897466,-0.259278
179,0.745833,0.106257,1.746283,-0.178256,0.366194,0.908963,-0.264467,-0.173997,0.897461,-0.259301
180,0.750000,0.106242,1.746279,-0.178254,0.366227,0.908969,-0.264494,-0.174029,0.897458,-0.259325
181,0.754167,0.106218,1.746276,-0.178254,0.366257,0.908961,-0.264516,-0.174060,0.897461,-0.259353
182,0.758333,0.106197,1.746283,-0.178238,0.366293,0.908969,-0.264549,-0.174101,0.897453,-0.259379
183,0.762500,0.106166,1.746272,-0.178236,0.366329,0.908988,-0.264569,-0.174126,0.897464,-0.259393
184,0.766667,0.106140,1.746287,-0.178236,0.366374,0.908981,-0.264591,-0.174148,0.897520,-0.259411
185,0.770833,0.106113,1.746278,-0.178225,0.366561,0.909021,-0.264614,-0.174188,0.897516,-0.259432
186,0.775000,0.106073,1.746274,-0.178219,0.366603,0.909026,-0.264644,-0.174234,0.897522,-0.259458
187,0.779167,0.105818,1.746289,-0.178201,0.366645,0.909032,-0.264666,-0.174261,0.897515,-0.259479
188,0.783333,0.105791,1.746284,-0.178213,0.366679,0.909028,-0.264691,-0.174320,0.897523,-0.259501
189,0.787500,0.105765,1.746285,-0.178213,0.366727,0.909038,-0.264707,-0.174360,0.897518,-0.259517
190,0.791667,0.105741,1.746285,-0.178207,0.366777,0.909039,-0.264747,-0.174411,0.897517,-0.259548
191,0.795833,0.105718,1.746281,-0.178215,0.366813,0.909042,-0.264778,-0.174462,0.897516,-0.259567
192,0.800000,0.105698,1.746274,-0.178218,0.366959,0.908947,-0.264822,-0.174520,0.897517,-0.259578
193,0.804167,0.105666,1.746290,-0.178209,0.367004,0.908952,-0.264848,-0.174571,0.897512,-0.259601
194,0.808333,0.105221,1.746376,-0.178542,0.367049,0.908956,-0.264872,-0.174707,0.897536,-0.259518
195,0.812500,0.105193,1.746374,-0.178542,0.367097,0.908960,-0.264894,-0.174778,0.897540,-0.259541
196,0.816667,0.105178,1.746381,-0.178525,0.367157,0.908967,-0.264919,-0.174843,0.897553,-0.259563
