Format Version,1.23,Take Name,Werikson_IC_Gesto_G_004,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2022-02-09 02.42.05.673 ,Total Frames in Take,1470,Total Exported Frames,1470,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Gesture:Head,Gesture:Head,Gesture:Head,Gesture:Left,Gesture:Left,Gesture:Left,Gesture:Right,Gesture:Right,Gesture:Right
,ID,"2D64B23C902C11EC6E30FC7E4D48E499","2D64B23C902C11EC6E30FC7E4D48E499","2D64B23C902C11EC6E30FC7E4D48E499","2D64B23E902C11EC6E30FC7E4D48E499","2D64B23E902C11EC6E30FC7E4D48E499","2D64B23E902C11EC6E30FC7E4D48E499","2D64B240902C11EC6E30FC7E4D48E499","2D64B240902C11EC6E30FC7E4D48E499","2D64B240902C11EC6E30FC7E4D48E499"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.082634,1.732867,-0.243667,0.342656,0.894621,-0.316589,-0.193600,0.875446,-0.331462
1,0.004167,0.082642,1.732877,-0.243684,0.342665,0.894606,-0.316550,-0.193619,0.875481,-0.331410
2,0.008333,0.082673,1.732881,-0.243698,0.342676,0.894581,-0.316533,-0.193648,0.875516,-0.331361
3,0.012500,0.082688,1.732881,-0.243709,0.342634,0.894619,-0.316539,-0.193675,0.875552,-0.331308
4,0.016667,0.082511,1.732795,-0.243597,0.342700,0.894537,-0.316466,-0.193804,0.875581,-0.331159
5,0.020833,0.082521,1.732814,-0.243607,0.342658,0.894565,-0.316491,-0.193839,0.875617,-0.331098
6,0.025000,0.082549,1.732819,-0.243623,0.342681,0.894541,-0.316455,-0.193861,0.875657,-0.331044
7,0.029167,0.082550,1.732824,-0.243633,0.342686,0.894529,-0.316420,-0.193876,0.875680,-0.330979
8,0.033333,0.082562,1.732827,-0.243653,0.342700,0.894507,-0.316385,-0.193897,0.875708,-0.330921
9,0.037500,0.082577,1.732829,-0.243655,0.342720,0.894491,-0.316359,-0.193916,0.875690,-0.330607
10,0.041667,0.082581,1.732844,-0.243661,0.342730,0.894465,-0.316323,-0.193944,0.875720,-0.330539
11,0.045833,0.082592,1.732847,-0.243679,0.342759,0.894458,-0.316284,-0.193964,0.875748,-0.330484
12,0.050000,0.082611,1.732859,-0.243685,0.342772,0.894444,-0.316254,-0.193981,0.875775,-0.330406
13,0.054167,0.082618,1.732857,-0.243698,0.342797,0.894429,-0.316211,-0.194006,0.875820,-0.330334
14,0.058333,0.082628,1.732863,-0.243702,0.342817,0.894405,-0.316185,-0.194027,0.875830,-0.330271
15,0.062500,0.082631,1.732870,-0.243708,0.342837,0.894396,-0.316144,-0.194040,0.875856,-0.330204
16,0.066667,0.082625,1.732879,-0.243731,0.342864,0.894386,-0.316109,-0.194059,0.875885,-0.330129
17,0.070833,0.082645,1.732882,-0.243733,0.342903,0.894379,-0.316069,-0.194071,0.875909,-0.330051
18,0.075000,0.082644,1.732890,-0.243751,0.343098,0.894471,-0.315824,-0.194094,0.875943,-0.329986
19,0.079167,0.082636,1.732885,-0.243755,0.343316,0.894300,-0.315662,-0.194101,0.875963,-0.329920
20,0.083333,0.082652,1.732899,-0.243762,0.343355,0.894290,-0.315614,-0.194115,0.875988,-0.329850
21,0.087500,0.082643,1.732908,-0.243757,0.343382,0.894279,-0.315569,-0.194113,0.876108,-0.329691
22,0.091667,0.082667,1.732908,-0.243778,0.343426,0.894272,-0.315526,-0.194120,0.876129,-0.329621
23,0.095833,0.082674,1.732915,-0.243791,0.343441,0.894260,-0.315495,-0.194133,0.876146,-0.329556
24,0.100000,0.082666,1.732927,-0.243802,0.343471,0.894253,-0.315457,-0.194130,0.876168,-0.329483
25,0.104167,0.082673,1.732936,-0.243801,0.343505,0.894239,-0.315423,-0.194113,0.876244,-0.329478
26,0.108333,0.082655,1.732938,-0.243822,0.343526,0.894230,-0.315385,-0.194108,0.876258,-0.329412
27,0.112500,0.082746,1.733089,-0.244147,0.343547,0.894228,-0.315344,-0.194116,0.876283,-0.329342
28,0.116667,0.082749,1.733099,-0.244140,0.343583,0.894219,-0.315308,-0.193940,0.876251,-0.329086
29,0.120833,0.082739,1.733107,-0.244172,0.343608,0.894220,-0.315265,-0.193867,0.876376,-0.328974
30,0.125000,0.082753,1.733123,-0.244174,0.343626,0.894226,-0.315224,-0.193933,0.876293,-0.328956
31,0.129167,0.082766,1.733140,-0.244208,0.343615,0.894263,-0.314990,-0.193780,0.876297,-0.328780
32,0.133333,0.082779,1.733153,-0.244220,0.343633,0.894273,-0.314939,-0.193776,0.876319,-0.328706
33,0.137500,0.082779,1.733165,-0.244241,0.343642,0.894286,-0.314881,-0.193753,0.876339,-0.328642
34,0.141667,0.082791,1.733180,-0.244262,0.343669,0.894309,-0.314825,-0.193743,0.876354,-0.328585
35,0.145833,0.082798,1.733190,-0.244280,0.343665,0.894313,-0.314770,-0.193735,0.876378,-0.328515
36,0.150000,0.082800,1.733202,-0.244319,0.343690,0.894342,-0.314705,-0.193704,0.876390,-0.328455
37,0.154167,0.082903,1.733173,-0.244330,0.343703,0.894361,-0.314647,-0.193654,0.876741,-0.328465
38,0.158333,0.082844,1.733093,-0.244279,0.343729,0.894384,-0.314575,-0.193631,0.876745,-0.328415
39,0.162500,0.082874,1.733095,-0.244303,0.343748,0.894404,-0.314509,-0.193606,0.876762,-0.328354
40,0.166667,0.082976,1.733065,-0.244443,0.343773,0.894419,-0.314445,-0.193584,0.876778,-0.328288
41,0.170833,0.082974,1.733079,-0.244481,0.343804,0.894458,-0.314387,-0.193558,0.876791,-0.328239
42,0.175000,0.082973,1.733099,-0.244515,0.343822,0.894484,-0.314325,-0.193532,0.876814,-0.328173
43,0.179167,0.082797,1.733315,-0.244452,0.343853,0.894518,-0.314253,-0.193496,0.876812,-0.328120
44,0.183333,0.082817,1.733340,-0.244493,0.343878,0.894539,-0.314196,-0.193470,0.876824,-0.328063
45,0.187500,0.082828,1.733361,-0.244536,0.343913,0.894570,-0.314125,-0.193503,0.876878,-0.328021
46,0.191667,0.082835,1.733387,-0.244570,0.343931,0.894606,-0.314061,-0.193471,0.876881,-0.327986
47,0.195833,0.082856,1.733412,-0.244621,0.343974,0.894634,-0.313995,-0.193434,0.876844,-0.327683
48,0.200000,0.083053,1.733443,-0.244694,0.344084,0.894539,-0.313949,-0.193405,0.876856,-0.327640
49,0.204167,0.083062,1.733467,-0.244744,0.344020,0.894560,-0.313723,-0.193377,0.876860,-0.327595
50,0.208333,0.082879,1.733498,-0.244762,0.344140,0.894468,-0.313680,-0.193338,0.876860,-0.327539
51,0.212500,0.083086,1.733532,-0.244841,0.344180,0.894502,-0.313607,-0.193309,0.876856,-0.327498
52,0.216667,0.082867,1.733448,-0.245155,0.344128,0.894650,-0.313510,-0.193278,0.876862,-0.327461
53,0.220833,0.082865,1.733484,-0.245200,0.344155,0.894667,-0.313439,-0.193244,0.876866,-0.327413
54,0.225000,0.082877,1.733510,-0.245263,0.344269,0.894642,-0.313413,-0.193210,0.876867,-0.327364
55,0.229167,0.082930,1.733548,-0.245512,0.344333,0.894595,-0.313329,-0.193179,0.876864,-0.327322
56,0.233333,0.083048,1.733734,-0.245584,0.344336,0.894650,-0.313065,-0.193135,0.876856,-0.327290
57,0.237500,0.083066,1.733760,-0.245628,0.344509,0.894684,-0.312750,-0.193110,0.876856,-0.327246
58,0.241667,0.083081,1.733909,-0.245593,0.344731,0.894828,-0.312467,-0.193072,0.876861,-0.327205
59,0.245833,0.082891,1.733938,-0.245632,0.344785,0.894850,-0.312393,-0.193042,0.876860,-0.327174
60,0.250000,0.083071,1.733847,-0.245830,0.344836,0.894871,-0.312337,-0.193005,0.876850,-0.327134
61,0.254167,0.083425,1.734143,-0.246003,0.344889,0.894898,-0.312252,-0.192977,0.876846,-0.327094
62,0.258333,0.083229,1.734187,-0.246035,0.344956,0.895349,-0.311763,-0.192946,0.876839,-0.327058
63,0.262500,0.083122,1.734377,-0.246173,0.345014,0.895369,-0.311689,-0.192921,0.876838,-0.327022
64,0.266667,0.083442,1.734556,-0.246573,0.345069,0.895386,-0.311621,-0.192891,0.876828,-0.326989
65,0.270833,0.083444,1.734598,-0.246651,0.345126,0.895405,-0.311550,-0.192860,0.876828,-0.326949
66,0.275000,0.083201,1.734620,-0.246701,0.345184,0.895424,-0.311479,-0.192829,0.876809,-0.326928
67,0.279167,0.082892,1.734750,-0.247035,0.345234,0.895445,-0.311417,-0.192810,0.876807,-0.326900
68,0.283333,0.082728,1.734535,-0.247025,0.345289,0.895468,-0.311349,-0.192777,0.876808,-0.326855
69,0.287500,0.082719,1.734571,-0.247093,0.345342,0.895493,-0.311290,-0.192734,0.876852,-0.326901
70,0.291667,0.082705,1.734600,-0.247167,0.345400,0.895519,-0.311211,-0.192730,0.876798,-0.326800
71,0.295833,0.082697,1.734636,-0.247246,0.345450,0.895540,-0.311157,-0.192679,0.876838,-0.326838
72,0.300000,0.082704,1.734672,-0.247314,0.345507,0.895553,-0.311088,-0.192658,0.876833,-0.326804
73,0.304167,0.082792,1.734640,-0.247380,0.345562,0.895584,-0.311030,-0.192638,0.876840,-0.326777
74,0.308333,0.082772,1.734679,-0.247451,0.345609,0.895619,-0.310964,-0.192618,0.876837,-0.326745
75,0.312500,0.082747,1.734704,-0.247504,0.345834,0.895666,-0.310909,-0.192594,0.876824,-0.326718
76,0.316667,0.082791,1.734713,-0.247774,0.345880,0.895695,-0.310852,-0.192580,0.876836,-0.326680
77,0.320833,0.082633,1.734973,-0.247766,0.345942,0.895726,-0.310790,-0.192560,0.876841,-0.326650
78,0.325000,0.082769,1.734782,-0.247901,0.345991,0.895747,-0.310733,-0.192552,0.876842,-0.326628
79,0.329167,0.082608,1.735031,-0.247889,0.346043,0.895770,-0.310674,-0.192528,0.876849,-0.326606
80,0.333333,0.082577,1.735054,-0.247958,0.346091,0.895787,-0.310619,-0.192509,0.876850,-0.326568
81,0.337500,0.082561,1.735084,-0.248007,0.346140,0.895805,-0.310556,-0.192498,0.876862,-0.326534
82,0.341667,0.082542,1.735102,-0.248085,0.346190,0.895821,-0.310505,-0.192487,0.876877,-0.326503
83,0.345833,0.082598,1.735068,-0.248252,0.346227,0.895849,-0.310443,-0.192467,0.876880,-0.326466
84,0.350000,0.082572,1.735085,-0.248321,0.346245,0.895890,-0.310188,-0.192451,0.876884,-0.326442
85,0.354167,0.082544,1.735109,-0.248374,0.346464,0.896020,-0.309928,-0.192440,0.876898,-0.326402
86,0.358333,0.082345,1.735324,-0.248332,0.346519,0.896033,-0.309863,-0.192427,0.876905,-0.326369
87,0.362500,0.082674,1.735087,-0.248637,0.346482,0.895869,-0.310024,-0.192428,0.876925,-0.326329
88,0.366667,0.082202,1.735201,-0.248820,0.346543,0.895888,-0.309959,-0.192426,0.876938,-0.326289
89,0.370833,0.082187,1.735211,-0.248897,0.346583,0.895895,-0.309899,-0.192421,0.876958,-0.326234
90,0.375000,0.082212,1.735710,-0.249184,0.346627,0.895919,-0.309836,-0.192415,0.876964,-0.326195
91,0.379167,0.082194,1.735722,-0.249235,0.346684,0.895944,-0.309765,-0.192418,0.876976,-0.326167
92,0.383333,0.082093,1.735628,-0.249214,0.346868,0.895969,-0.309453,-0.192418,0.876998,-0.326109
93,0.387500,0.082073,1.735641,-0.249268,0.347107,0.896399,-0.309519,-0.192262,0.876957,-0.325883
94,0.391667,0.082059,1.735650,-0.249324,0.347157,0.896418,-0.309450,-0.192258,0.876974,-0.325835
95,0.395833,0.082023,1.735772,-0.249282,0.347019,0.896010,-0.309238,-0.192266,0.876985,-0.325793
96,0.400000,0.081999,1.735777,-0.249332,0.347266,0.896435,-0.309305,-0.192267,0.877001,-0.325747
97,0.404167,0.081966,1.735792,-0.249390,0.347313,0.896456,-0.309237,-0.192234,0.877038,-0.325697
98,0.408333,0.081919,1.735794,-0.249433,0.347362,0.896469,-0.309172,-0.192250,0.877061,-0.325650
99,0.412500,0.081905,1.735790,-0.249486,0.347399,0.896477,-0.309113,-0.192260,0.877079,-0.325587
100,0.416667,0.081856,1.735806,-0.249527,0.347529,0.896392,-0.309083,-0.192266,0.877185,-0.325449
101,0.420833,0.081878,1.735805,-0.249771,0.347577,0.896392,-0.309011,-0.192269,0.877151,-0.325153
102,0.425000,0.081840,1.735807,-0.249806,0.347668,0.896342,-0.309045,-0.192289,0.877069,-0.325186
103,0.429167,0.081500,1.735899,-0.250143,0.347651,0.896417,-0.308874,-0.192299,0.877188,-0.325033
104,0.433333,0.081457,1.735887,-0.250177,0.347680,0.896428,-0.308816,-0.192317,0.877190,-0.324992
105,0.437500,0.081266,1.735549,-0.250047,0.347713,0.896434,-0.308748,-0.192330,0.877210,-0.324928
106,0.441667,0.081281,1.736047,-0.250307,0.347747,0.896448,-0.308680,-0.192351,0.877224,-0.324871
107,0.445833,0.081122,1.735745,-0.250283,0.347784,0.896448,-0.308623,-0.192362,0.877242,-0.324808
108,0.450000,0.081081,1.735736,-0.250319,0.347813,0.896463,-0.308551,-0.192388,0.877255,-0.324742
109,0.454167,0.081053,1.735730,-0.250341,0.347843,0.896472,-0.308494,-0.192395,0.877255,-0.324693
110,0.458333,0.081090,1.735531,-0.250222,0.347888,0.896496,-0.308429,-0.192532,0.877269,-0.324541
111,0.462500,0.080976,1.735722,-0.250398,0.347917,0.896502,-0.308362,-0.192562,0.877281,-0.324494
112,0.466667,0.080948,1.735706,-0.250433,0.347955,0.896519,-0.308294,-0.192574,0.877283,-0.324436
113,0.470833,0.080918,1.735705,-0.250477,0.347898,0.896621,-0.308082,-0.192592,0.877288,-0.324387
114,0.475000,0.080898,1.735703,-0.250498,0.347942,0.896639,-0.308011,-0.192614,0.877304,-0.324323
115,0.479167,0.080864,1.735696,-0.250538,0.348141,0.896765,-0.307746,-0.192632,0.877307,-0.324274
116,0.483333,0.080837,1.735711,-0.250552,0.348179,0.896789,-0.307671,-0.192654,0.877316,-0.324210
117,0.487500,0.080802,1.735704,-0.250578,0.348210,0.896806,-0.307615,-0.192671,0.877323,-0.324161
