Format Version,1.23,Take Name,Werikson_IC_Gesto_N_002,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2022-02-09 03.26.49.628 ,Total Frames in Take,1532,Total Exported Frames,1532,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Gesture:Head,Gesture:Head,Gesture:Head,Gesture:Left,Gesture:Left,Gesture:Left,Gesture:Right,Gesture:Right,Gesture:Right
,ID,"67ED847A8B6F11EC6E30FC7E4D48E199","67ED847A8B6F11EC6E30FC7E4D48E199","67ED847A8B6F11EC6E30FC7E4D48E199","67ED847C8B6F11EC6E30FC7E4D48E199","67ED847C8B6F11EC6E30FC7E4D48E199","67ED847C8B6F11EC6E30FC7E4D48E199","67ED847E8B6F11EC6E30FC7E4D48E199","67ED847E8B6F11EC6E30FC7E4D48E199","67ED847E8B6F11EC6E30FC7E4D48E199"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.065201,1.750913,-0.289135,0.329454,0.923779,-0.393167,-0.192012,0.891018,-0.398600
1,0.004167,0.065183,1.750902,-0.289146,0.329475,0.923790,-0.393150,-0.191988,0.890991,-0.398644
2,0.008333,0.065161,1.750889,-0.289158,0.329490,0.923793,-0.393153,-0.191989,0.890980,-0.398685
3,0.012500,0.064880,1.750902,-0.289146,0.329510,0.923809,-0.393145,-0.191971,0.890967,-0.398715
4,0.016667,0.064867,1.750885,-0.289158,0.329530,0.923806,-0.393141,-0.191964,0.890954,-0.398760
5,0.020833,0.064839,1.750889,-0.289159,0.329554,0.923815,-0.393149,-0.191952,0.890947,-0.398801
6,0.025000,0.064815,1.750866,-0.289173,0.329575,0.923815,-0.393153,-0.191919,0.890711,-0.398954
7,0.029167,0.064801,1.750865,-0.289180,0.329588,0.923819,-0.393158,-0.191906,0.890694,-0.398993
8,0.033333,0.064767,1.750856,-0.289183,0.329607,0.923822,-0.393156,-0.191765,0.890657,-0.399015
9,0.037500,0.064762,1.750834,-0.289191,0.329629,0.923833,-0.393168,-0.191887,0.890667,-0.399072
10,0.041667,0.064736,1.750827,-0.289185,0.329647,0.923833,-0.393189,-0.191758,0.890631,-0.399094
11,0.045833,0.064743,1.750824,-0.289208,0.329674,0.923846,-0.393186,-0.191745,0.890615,-0.399139
12,0.050000,0.064713,1.750806,-0.289212,0.329688,0.923848,-0.393201,-0.191751,0.890613,-0.399174
13,0.054167,0.064716,1.750805,-0.289216,0.329718,0.923848,-0.393222,-0.191744,0.890601,-0.399214
14,0.058333,0.064607,1.750882,-0.289055,0.329738,0.923855,-0.393227,-0.191743,0.890584,-0.399270
