Format Version,1.23,Take Name,Werikson_IC_Gesto_N_004,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2022-02-09 03.27.11.470 ,Total Frames in Take,1650,Total Exported Frames,1436,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Gesture:Head,Gesture:Head,Gesture:Head,Gesture:Left,Gesture:Left,Gesture:Left,Gesture:Right,Gesture:Right,Gesture:Right
,ID,"7152C91B8B6E11EC6E30FC7E4D48E199","7152C91B8B6E11EC6E30FC7E4D48E199","7152C91B8B6E11EC6E30FC7E4D48E199","7152C91C8B6E11EC6E30FC7E4D48E199","7152C91C8B6E11EC6E30FC7E4D48E199","7152C91C8B6E11EC6E30FC7E4D48E199","7152C91D8B6E11EC6E30FC7E4D48E199","7152C91D8B6E11EC6E30FC7E4D48E199","7152C91D8B6E11EC6E30FC7E4D48E199"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
214,0.891667,0.069653,1.750968,-0.318342,0.354828,0.918290,-0.401012,-0.168107,0.886752,-0.413963
215,0.895833,0.069673,1.750955,-0.318302,0.354918,0.918289,-0.401087,-0.168075,0.886758,-0.413912
216,0.900000,0.069659,1.750957,-0.318280,0.354997,0.918274,-0.401178,-0.168051,0.886763,-0.413860
217,0.904167,0.069693,1.750959,-0.318253,0.355081,0.918269,-0.401265,-0.168046,0.886768,-0.413799
218,0.908333,0.070125,1.750864,-0.317854,0.355147,0.918259,-0.401353,-0.168029,0.886778,-0.413748
219,0.912500,0.070142,1.750847,-0.317827,0.355371,0.918281,-0.401435,-0.168009,0.886784,-0.413701
220,0.916667,0.070143,1.750849,-0.317803,0.355427,0.918273,-0.401526,-0.168004,0.886799,-0.413644
221,0.920833,0.070162,1.750844,-0.317752,0.355484,0.918252,-0.401625,-0.167986,0.886797,-0.413591
222,0.925000,0.070143,1.750845,-0.317692,0.355523,0.918231,-0.401724,-0.167974,0.886805,-0.413540
223,0.929167,0.070157,1.750825,-0.317671,0.355552,0.918198,-0.401829,-0.167958,0.886807,-0.413489
224,0.933333,0.070179,1.750805,-0.317611,0.355789,0.918158,-0.402073,-0.167948,0.886813,-0.413433
225,0.937500,0.070176,1.750798,-0.317568,0.355897,0.918298,-0.401961,-0.170771,0.888931,-0.413821
226,0.941667,0.070186,1.750794,-0.317512,0.355907,0.917862,-0.402470,-0.167914,0.886825,-0.413328
227,0.945833,0.070247,1.750885,-0.317534,0.355951,0.917834,-0.402552,-0.170755,0.888950,-0.413716
228,0.950000,0.070506,1.750854,-0.317471,0.355938,0.917874,-0.402532,-0.170748,0.888952,-0.413666
229,0.954167,0.070274,1.750857,-0.317412,0.355973,0.917865,-0.402606,-0.170736,0.888952,-0.413619
230,0.958333,0.070270,1.750837,-0.317349,0.356014,0.917830,-0.402679,-0.167872,0.886958,-0.413231
231,0.962500,0.070178,1.750679,-0.317088,0.356170,0.917699,-0.403084,-0.170688,0.889027,-0.413595
232,0.966667,0.070133,1.750674,-0.316830,0.356275,0.917624,-0.403102,-0.170686,0.889033,-0.413541
233,0.970833,0.069897,1.750660,-0.316752,0.356268,0.917657,-0.403208,-0.170688,0.889035,-0.413500
234,0.975000,0.070146,1.750486,-0.316403,0.356314,0.917627,-0.403281,-0.170683,0.889047,-0.413440
235,0.979167,0.070160,1.750459,-0.316338,0.356373,0.917532,-0.403323,-0.170569,0.888864,-0.413331
236,0.983333,0.070159,1.750449,-0.316275,0.356421,0.917519,-0.403368,-0.170578,0.888869,-0.413287
237,0.987500,0.070152,1.750413,-0.316210,0.356470,0.917490,-0.403429,-0.170573,0.888879,-0.413240
238,0.991667,0.070167,1.750389,-0.316139,0.356580,0.917428,-0.403420,-0.170593,0.888811,-0.412911
239,0.995833,0.069667,1.750826,-0.315429,0.356621,0.917413,-0.403463,-0.170597,0.888821,-0.412854
240,1.000000,0.069603,1.750369,-0.315365,0.356670,0.917396,-0.403491,-0.170599,0.888819,-0.412809
241,1.004167,0.069609,1.750353,-0.315293,0.356647,0.917434,-0.403556,-0.170591,0.888827,-0.412757
242,1.008333,0.069625,1.750305,-0.315233,0.356859,0.917264,-0.403598,-0.170598,0.888838,-0.412710
243,1.012500,0.069607,1.750282,-0.315142,0.356831,0.917307,-0.403648,-0.170591,0.888835,-0.412658
244,1.016667,0.069906,1.749738,-0.315728,0.356871,0.917297,-0.403661,-0.170586,0.888835,-0.412621
245,1.020833,0.069918,1.749708,-0.315662,0.356913,0.917284,-0.403675,-0.170574,0.888839,-0.412574
246,1.025000,0.070182,1.749660,-0.315615,0.357014,0.917238,-0.403638,-0.170575,0.888838,-0.412527
247,1.029167,0.070197,1.749617,-0.315542,0.357058,0.917232,-0.403637,-0.170579,0.888848,-0.412485
248,1.033333,0.069935,1.749586,-0.315466,0.357100,0.917241,-0.403627,-0.170566,0.888842,-0.412440
249,1.037500,0.070175,1.749549,-0.315388,0.357081,0.917290,-0.403667,-0.170569,0.888853,-0.412395
