Format Version,1.23,Take Name,Werikson_IC_Gesto_F_002,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2022-02-09 02.39.09.000 ,Total Frames in Take,1751,Total Exported Frames,1580,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Gesture:Head,Gesture:Head,Gesture:Head,Gesture:Left,Gesture:Left,Gesture:Left,Gesture:Right,Gesture:Right,Gesture:Right
,ID,"65E8BAD4902E11EC6E30FC7E4D48E499","65E8BAD4902E11EC6E30FC7E4D48E499","65E8BAD4902E11EC6E30FC7E4D48E499","65E8BAD6902E11EC6E30FC7E4D48E499","65E8BAD6902E11EC6E30FC7E4D48E499","65E8BAD6902E11EC6E30FC7E4D48E499","6C9187E0902E11EC6E30FC7E4D48E499","6C9187E0902E11EC6E30FC7E4D48E499","6C9187E0902E11EC6E30FC7E4D48E499"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
171,0.712500,0.071995,1.737324,-0.304525,0.327167,0.904444,-0.411592,-0.218266,0.882850,-0.396719
172,0.716667,0.071906,1.737171,-0.304179,0.327192,0.904449,-0.411564,-0.218191,0.882864,-0.396690
173,0.720833,0.071881,1.737162,-0.304144,0.327217,0.904437,-0.411533,-0.218139,0.882867,-0.396652
174,0.725000,0.071902,1.737136,-0.304106,0.327717,0.906850,-0.412215,-0.217851,0.882748,-0.396783
175,0.729167,0.071877,1.737136,-0.304073,0.327122,0.905865,-0.413577,-0.218009,0.882860,-0.396596
176,0.733333,0.071813,1.737116,-0.303833,0.327083,0.905929,-0.413431,-0.217716,0.882760,-0.396713
177,0.737500,0.071805,1.737094,-0.303796,0.327101,0.905918,-0.413386,-0.217657,0.882758,-0.396683
178,0.741667,0.071787,1.737086,-0.303748,0.327179,0.905855,-0.413464,-0.217598,0.882763,-0.396649
179,0.745833,0.071774,1.737067,-0.303715,0.327143,0.905910,-0.413315,-0.217528,0.882765,-0.396640
180,0.750000,0.071767,1.737048,-0.303681,0.327313,0.906017,-0.413088,-0.217460,0.882600,-0.396286
181,0.754167,0.071759,1.737034,-0.303655,0.327335,0.906009,-0.413054,-0.217407,0.882602,-0.396271
182,0.758333,0.071259,1.736899,-0.303261,0.327345,0.906010,-0.413013,-0.217331,0.882589,-0.396248
183,0.762500,0.071257,1.736887,-0.303217,0.327326,0.906043,-0.412767,-0.217268,0.882587,-0.396236
184,0.766667,0.071239,1.736883,-0.303185,0.327937,0.907177,-0.412924,-0.217201,0.882581,-0.396216
185,0.770833,0.071234,1.736869,-0.303155,0.327955,0.907189,-0.412889,-0.217138,0.882580,-0.396201
186,0.775000,0.071205,1.736851,-0.303112,0.327397,0.906051,-0.412667,-0.217062,0.882572,-0.396194
187,0.779167,0.071188,1.736855,-0.303053,0.327413,0.906036,-0.412635,-0.217011,0.882562,-0.396182
188,0.783333,0.071174,1.736840,-0.303045,0.328016,0.907176,-0.412783,-0.216946,0.882576,-0.396164
189,0.787500,0.071159,1.736830,-0.303003,0.328035,0.907176,-0.412752,-0.216875,0.882557,-0.396164
190,0.791667,0.071156,1.736820,-0.302975,0.328056,0.907168,-0.412716,-0.216805,0.882558,-0.396151
191,0.795833,0.071137,1.736815,-0.302939,0.328078,0.907162,-0.412679,-0.216103,0.881936,-0.395823
192,0.800000,0.071123,1.736793,-0.302910,0.328087,0.907162,-0.412647,-0.216036,0.881944,-0.395811
193,0.804167,0.071103,1.736805,-0.302871,0.327534,0.906023,-0.412431,-0.215943,0.881930,-0.395829
194,0.808333,0.070893,1.736801,-0.302803,0.327560,0.906029,-0.412395,-0.215885,0.881921,-0.395820
195,0.812500,0.070882,1.736792,-0.302778,0.328167,0.907160,-0.412550,-0.215819,0.881927,-0.395827
196,0.816667,0.071248,1.736530,-0.302302,0.327601,0.906016,-0.412346,-0.215752,0.881915,-0.395838
197,0.820833,0.070850,1.736766,-0.302700,0.328211,0.907143,-0.412485,-0.215693,0.881920,-0.395834
198,0.825000,0.071444,1.736589,-0.302391,0.328236,0.907137,-0.412453,-0.215621,0.881911,-0.395839
199,0.829167,0.071444,1.736590,-0.302355,0.327668,0.905996,-0.412251,-0.215566,0.881917,-0.395851
200,0.833333,0.071424,1.736587,-0.302313,0.328274,0.907126,-0.412402,-0.215500,0.881908,-0.395866
201,0.837500,0.071398,1.736583,-0.302283,0.328302,0.907115,-0.412371,-0.215427,0.881901,-0.395881
202,0.841667,0.071384,1.736565,-0.302252,0.327737,0.905974,-0.412174,-0.215389,0.881904,-0.395886
203,0.845833,0.071376,1.736555,-0.302208,0.328333,0.907095,-0.412312,-0.215322,0.881893,-0.395898
204,0.850000,0.071380,1.736561,-0.302183,0.327782,0.905961,-0.412118,-0.215279,0.881889,-0.395912
205,0.854167,0.071278,1.736727,-0.302289,0.327837,0.905839,-0.412083,-0.215230,0.881877,-0.395930
206,0.858333,0.071346,1.736539,-0.302112,0.327821,0.905929,-0.412072,-0.215177,0.881874,-0.395933
207,0.862500,0.071249,1.736699,-0.302229,0.327883,0.905813,-0.412046,-0.215133,0.881870,-0.395955
208,0.866667,0.071246,1.736699,-0.302199,0.327897,0.905791,-0.412035,-0.215094,0.881860,-0.395970
209,0.870833,0.071222,1.736688,-0.302168,0.327915,0.905775,-0.412010,-0.215033,0.881836,-0.395997
210,0.875000,0.071450,1.736778,-0.301882,0.327939,0.905760,-0.411980,-0.215009,0.881837,-0.396002
211,0.879167,0.071443,1.736773,-0.301868,0.327902,0.905798,-0.412007,-0.214975,0.881826,-0.396023
212,0.883333,0.071251,1.736768,-0.302146,0.327921,0.905783,-0.411987,-0.214935,0.881822,-0.396049
213,0.887500,0.071426,1.736865,-0.301660,0.327932,0.905766,-0.411972,-0.214905,0.881806,-0.396064
214,0.891667,0.071401,1.736856,-0.301632,0.327954,0.905745,-0.411961,-0.214879,0.881800,-0.396088
215,0.895833,0.071395,1.736847,-0.301605,0.327972,0.905728,-0.411947,-0.214843,0.881798,-0.396111
216,0.900000,0.071402,1.736834,-0.301564,0.328189,0.905769,-0.411616,-0.214817,0.881779,-0.396138
217,0.904167,0.071378,1.736823,-0.301531,0.328200,0.905748,-0.411603,-0.214795,0.881789,-0.396155
